_RAJ2000,_DEJ2000,recno,CName,Cluster,Inst,Teff,e_Teff,logg,e_logg,__Fe_H_,e__Fe_H_,l_EWLi,EWLi,e_EWLi,f_EWLi,Gamma,e_Gamma,RV,e_RV,MembPA,MembPB,ID,Simbad,_RA,_DE
119.47004166666666,-60.51327777777777,439,07575281-6030478,NGC2516,GIRAFFE,3920,177,4.73,0.18,0.007,0.19, ,85.567,,0,0.833,,22.337,0.318,0.969,,439,Simbad,119.47004166666665,-60.51327777777777
119.47841666666665,-60.84080555555555,442,07575482-6050269,NGC2516,GIRAFFE,3910,208,4.65,0.12,0.0,0.2, ,127.6,,0,0.828,,23.414,0.334,0.992,,442,Simbad,119.47841666666665,-60.84080555555555
119.48091666666663,-60.80755555555555,443,07575542-6048272,NGC2516,GIRAFFE,5823,104,4.24,0.17,-0.551,0.5, ,115.6,,0,0.996,,24.473,0.245,0.99,,443,Simbad,119.48091666666664,-60.807555555555545
119.48174999999999,-60.60166666666666,445,07575562-6036060,NGC2516,GIRAFFE,4199,432,4.46,0.15,0.087,0.19, ,78.3,,0,0.911,,24.435,0.252,0.991,,445,Simbad,119.48174999999999,-60.60166666666666
119.48379166666665,-60.916416666666656,446,07575611-6054591,NGC2516,GIRAFFE,5137,91,4.41,0.39,0.033,0.12, ,217.0,,0,0.982,,24.23,0.242,0.993,,446,Simbad,119.48379166666665,-60.916416666666656
119.49029166666665,-60.894166666666656,447,07575767-6053390,NGC2516,GIRAFFE,4946,463,4.12,0.12,-0.638,0.68, ,256.267,,0,0.979,,24.218,0.249,0.993,,447,Simbad,119.49029166666665,-60.894166666666656
119.49187499999998,-60.76238888888888,448,07575805-6045446,NGC2516,GIRAFFE,4514,330,4.56,0.08,-0.168,0.2, ,49.9,,0,0.94,,24.662,0.243,0.988,,448,Simbad,119.49187499999998,-60.76238888888888
119.49429166666664,-61.06083333333333,451,07575863-6103390,NGC2516,GIRAFFE,4904,197,4.43,0.39,0.018,0.12, ,155.0,,0,0.978,,23.74,0.244,0.993,,451,Simbad,119.49429166666665,-61.06083333333333
119.50145833333332,-60.870055555555545,454,07580035-6052122,NGC2516,GIRAFFE,4098,403,4.44,0.15,0.105,0.21, ,64.5,,0,0.897,,26.09,0.253,0.918,,454,Simbad,119.50145833333332,-60.870055555555545
119.50354166666665,-61.05352777777776,457,07580085-6103127,NGC2516,GIRAFFE,4197,402,4.53,0.11,0.127,0.2, ,22.8,,0,0.906,,23.587,0.263,0.993,,457,Simbad,119.50354166666665,-61.05352777777777
119.50487499999998,-60.52316666666667,458,07580117-6031234,NGC2516,GIRAFFE,5022,140,4.47,0.5,0.06,0.13, ,210.6,,0,0.98,,24.491,0.243,0.99,,458,Simbad,119.50487499999998,-60.52316666666666
119.51704166666667,-60.640944444444436,462,07580409-6038274,NGC2516,GIRAFFE,3517,25,4.78,0.17,0.05,, ,126.5,,0,0.784,,24.162,0.812,0.991,,462,Simbad,119.51704166666666,-60.640944444444436
119.51849999999999,-60.8785,463,07580444-6052426,NGC2516,GIRAFFE,3533,28,5.06,0.2,0.12,, ,207.3,,0,0.757,,21.227,0.799,0.916,,463,Simbad,119.51849999999999,-60.878499999999995
119.51908333333331,-60.674944444444435,464,07580458-6040298,NGC2516,GIRAFFE,4735,218,4.71,0.16,0.034,0.13, ,94.15,,0,0.954,,25.237,0.242,0.973,,464,Simbad,119.51908333333331,-60.674944444444435
119.51958333333333,-60.5843611111111,465,07580470-6035037,NGC2516,GIRAFFE,5881,141,4.39,0.3,-0.252,0.25, ,133.3,,0,0.998,,23.394,0.241,0.992,,465,Simbad,119.51958333333332,-60.5843611111111
119.52187499999998,-60.79452777777777,467,07580525-6047403,NGC2516,GIRAFFE,6515,200,4.46,0.4,-0.043,0.13, ,60.2,,0,1.002,,25.425,0.242,0.965,,467,Simbad,119.52187499999998,-60.79452777777777
119.52216666666664,-60.75094444444444,468,07580532-6045034,NGC2516,GIRAFFE,6137,206,4.3,0.14,-0.284,0.27, ,126.1,,0,0.999,,24.068,0.243,0.993,,468,Simbad,119.52216666666665,-60.750944444444436
119.52445833333331,-60.54516666666666,470,07580587-6032426,NGC2516,GIRAFFE,3691,334,4.54,0.24,-0.641,, ,67.2,,0,0.804,,23.595,0.793,0.991,,470,Simbad,119.52445833333331,-60.54516666666666
119.53104166666667,-60.74261111111111,472,07580745-6044334,NGC2516,GIRAFFE,4424,244,4.7,0.2,-0.105,0.13, ,23.967,,0,0.931,,21.91,0.25,0.941,,472,Simbad,119.53104166666665,-60.7426111111111
119.53695833333333,-60.74452777777776,473,07580887-6044403,NGC2516,GIRAFFE,6197,231,4.76,0.75,-0.721,0.71, ,50.867,,0,0.999,,24.612,0.254,0.989,,473,Simbad,119.53695833333332,-60.74452777777777
119.5395,-60.99477777777777,474,07580948-6059412,NGC2516,GIRAFFE,4613,253,4.75,0.21,0.025,0.13, ,76.867,,0,0.947,,25.294,0.245,0.971,,474,Simbad,119.53949999999999,-60.99477777777777
119.54583333333333,-60.41744444444444,475,07581100-6025028,NGC2516,GIRAFFE,6194,211,4.74,0.85,-0.768,0.61, ,37.767,,0,1.001,,24.719,0.266,0.987,,475,Simbad,119.54583333333332,-60.417444444444435
119.552125,-60.63494444444444,478,07581251-6038058,NGC2516,GIRAFFE,4002,307,4.79,0.25,0.002,0.2, ,109.9,,0,0.842,,22.903,0.431,0.986,,478,Simbad,119.55212499999999,-60.634944444444436
119.55308333333332,-61.03108333333333,479,07581274-6101519,NGC2516,GIRAFFE,5326,102,4.52,0.36,-0.15,0.2, ,115.2,,0,0.984,,23.03,0.241,0.988,,479,Simbad,119.55308333333332,-61.03108333333333
119.55362499999998,-60.64347222222222,480,07581287-6038365,NGC2516,GIRAFFE,6467,301,4.42,0.3,-0.012,0.15, ,59.533,,0,1.0,,23.872,0.241,0.993,,480,Simbad,119.55362499999998,-60.643472222222215
119.55770833333331,-60.830888888888886,482,07581385-6049512,NGC2516,GIRAFFE,4035,244,4.64,0.12,-0.219,0.22, ,26.867,,0,0.866,,25.475,0.247,0.962,,482,Simbad,119.55770833333332,-60.83088888888888
119.56366666666663,-60.9926111111111,485,07581528-6059334,NGC2516,GIRAFFE,3637,184,4.55,0.16,-0.006,0.11, ,213.3,,0,0.809,,24.323,0.416,0.992,,485,Simbad,119.56366666666665,-60.9926111111111
119.57012499999998,-60.914611111111114,486,07581683-6054526,NGC2516,GIRAFFE,5433,90,4.46,0.37,0.032,0.13, ,141.2,,0,0.99,,22.609,0.317,0.978,,486,Simbad,119.57012499999999,-60.9146111111111
119.57162499999998,-60.74355555555555,487,07581719-6044368,NGC2516,GIRAFFE,3538,126,4.58,0.16,-0.066,0.14, ,97.2,,0,0.799,,23.843,0.41,0.993,,487,Simbad,119.57162499999998,-60.743555555555545
119.57604166666667,-61.35252777777777,491,07581825-6121091,NGC2516,GIRAFFE,3869,247,4.5,0.13,0.034,0.19, ,127.0,,0,0.847,,24.052,0.378,0.993,,491,Simbad,119.57604166666665,-61.35252777777777
119.57991666666665,-61.39786111111111,494,07581918-6123523,NGC2516,GIRAFFE,4387,173,4.78,0.23,0.006,0.15, ,43.7,,0,0.917,,24.373,0.271,0.992,,494,Simbad,119.57991666666665,-61.397861111111105
119.58275,-60.69947222222221,495,07581986-6041581,NGC2516,GIRAFFE,6166,132,4.41,0.53,-0.316,0.27, ,49.6,,0,1.005,,25.179,0.249,0.976,,495,Simbad,119.58274999999999,-60.69947222222221
119.58462499999999,-60.69436111111111,497,07582031-6041397,NGC2516,GIRAFFE,6019,146,4.35,0.26,-0.114,0.14, ,137.3,,0,1.0,,25.154,0.241,0.976,,497,Simbad,119.58462499999999,-60.69436111111111
119.59004166666665,-60.98063888888889,500,07582161-6058503,NGC2516,GIRAFFE,4624,328,4.43,0.12,-0.062,0.14, ,116.2,,0,0.958,,23.651,0.242,0.993,,500,Simbad,119.59004166666665,-60.98063888888888
119.59299999999999,-61.18549999999999,504,07582232-6111078,NGC2516,GIRAFFE,3919,211,4.62,0.1,0.04,0.19, ,57.767,,0,0.833,,22.002,0.298,0.947,,504,Simbad,119.59299999999999,-61.18549999999999
119.59558333333331,-60.672333333333334,505,07582294-6040204,NGC2516,GIRAFFE,4776,305,4.17,0.12,-0.977,1.0, ,257.867,,0,0.966,,24.358,0.274,0.992,,505,Simbad,119.59558333333332,-60.67233333333333
119.59745833333332,-60.91574999999999,506,07582339-6054567,NGC2516,GIRAFFE,4778,286,4.12,0.12,-1.0,1.03, ,247.033,,0,0.97,,24.272,0.268,0.992,,506,Simbad,119.59745833333332,-60.915749999999996
119.59791666666665,-60.78047222222222,507,07582350-6046497,NGC2516,GIRAFFE,5003,135,4.51,0.35,0.025,0.13, ,148.75,,0,0.977,,24.275,0.243,0.992,,507,Simbad,119.59791666666665,-60.780472222222215
119.5984583333333,-60.62277777777778,508,07582363-6037220,NGC2516,GIRAFFE,6147,186,4.53,0.43,-0.163,0.17, ,83.3,,0,0.997,,21.616,0.245,0.924,,508,Simbad,119.59845833333331,-60.62277777777777
119.59904166666664,-61.0623611111111,509,07582377-6103445,NGC2516,GIRAFFE,5840,94,4.37,0.26,-0.233,0.24, ,123.967,,0,0.995,,23.839,0.242,0.993,,509,Simbad,119.59904166666665,-61.0623611111111
119.61304166666666,-61.21352777777776,511,07582713-6112487,NGC2516,GIRAFFE,4808,186,4.49,0.42,0.046,0.13, ,111.1,,0,0.976,,23.349,0.271,0.992,,511,Simbad,119.61304166666665,-61.21352777777777
119.62666666666667,-61.168638888888886,512,07583040-6110071,NGC2516,GIRAFFE,4422,159,3.233,,0.441,0.13, ,,,0,0.737,,28.548,5.371,0.947,,512,Simbad,119.62666666666665,-61.16863888888888
119.62804166666666,-60.76694444444443,514,07583073-6046010,NGC2516,GIRAFFE,4990,138,4.51,0.39,0.009,0.12, ,152.4,,0,0.977,,24.226,0.241,0.992,,514,Simbad,119.62804166666665,-60.766944444444434
119.63004166666667,-61.089777777777776,515,07583121-6105232,NGC2516,GIRAFFE,3852,566,4.54,0.09,0.003,0.2, ,113.4,,0,0.834,,23.49,0.449,0.992,,515,Simbad,119.63004166666666,-61.08977777777777
119.63354166666664,-60.97411111111109,517,07583205-6058268,NGC2516,GIRAFFE,4328,313,4.56,0.1,0.097,0.19, ,26.7,,0,0.922,,23.406,0.248,0.992,,517,Simbad,119.63354166666664,-60.97411111111111
119.63579166666663,-60.99608333333332,518,07583259-6059459,NGC2516,GIRAFFE,4131,240,4.87,0.38,0.072,0.2, ,38.133,,0,0.868,,23.579,0.272,0.993,,518,Simbad,119.63579166666665,-60.996083333333324
119.63587499999998,-60.52311111111111,519,07583261-6031232,NGC2516,GIRAFFE,3528,29,4.76,0.2,-1.304,, ,157.1,,0,0.785,,21.684,0.872,0.953,,519,Simbad,119.63587499999998,-60.523111111111106
119.63612499999998,-60.928555555555555,520,07583267-6055428,NGC2516,GIRAFFE,3482,129,4.67,0.14,-0.106,0.13, ,210.8,,0,0.797,,23.492,0.392,0.992,,520,Simbad,119.63612499999998,-60.92855555555555
119.63654166666666,-60.814583333333324,521,07583277-6048525,NGC2516,GIRAFFE,3993,312,4.64,0.12,0.008,0.21, ,116.9,,0,0.836,,23.709,0.329,0.993,,521,Simbad,119.63654166666664,-60.814583333333324
119.63916666666665,-60.740916666666664,523,07583340-6044273,NGC2516,GIRAFFE,5789,71,4.29,0.15,-0.441,0.36, ,134.233,,0,0.993,,23.466,0.241,0.992,,523,Simbad,119.63916666666665,-60.74091666666666
119.64883333333333,-60.78124999999999,525,07583572-6046525,NGC2516,GIRAFFE,5770,147,4.38,0.36,-0.366,0.37, ,161.9,,0,0.997,,22.215,0.242,0.96,,525,Simbad,119.64883333333331,-60.78124999999999
119.65191666666666,-60.83844444444444,527,07583646-6050184,NGC2516,GIRAFFE,6394,412,4.17,0.13,0.048,0.22, ,89.4,,0,1.0,,24.377,0.242,0.991,,527,Simbad,119.65191666666665,-60.838444444444434
119.65387499999999,-61.07619444444445,530,07583693-6104343,NGC2516,GIRAFFE,5748,108,4.42,0.33,-0.177,0.16, ,124.167,,0,0.995,,23.731,0.242,0.993,,530,Simbad,119.65387499999999,-61.07619444444444
119.65437500000002,-60.77455555555556,531,07583705-6046284,NGC2516,GIRAFFE,4772,259,4.57,0.24,-0.036,0.13, ,158.3,,0,0.966,,24.566,0.242,0.99,,531,Simbad,119.65437499999999,-60.77455555555555
119.66241666666667,-60.80647222222222,533,07583898-6048233,NGC2516,GIRAFFE,4018,266,4.55,0.09,0.064,0.23, ,58.5,,0,0.863,,24.033,0.271,0.993,,533,Simbad,119.66241666666666,-60.80647222222221
119.66270833333331,-60.75602777777778,534,07583905-6045217,NGC2516,GIRAFFE,5318,113,4.47,0.42,0.007,0.13, ,131.6,,0,0.988,,24.896,0.241,0.984,,534,Simbad,119.66270833333331,-60.75602777777777
119.66408333333332,-60.49980555555555,535,07583938-6029593,NGC2516,GIRAFFE,4873,196,4.58,0.31,-0.002,0.12, ,105.1,,0,0.972,,24.744,0.243,0.987,,535,Simbad,119.66408333333332,-60.49980555555555
119.66687499999999,-60.69525,536,07584005-6041429,NGC2516,GIRAFFE,6314,350,4.42,0.32,-0.072,0.16, ,91.3,,0,1.0,,23.031,0.243,0.988,,536,Simbad,119.66687499999999,-60.695249999999994
119.66724999999998,-61.12266666666666,537,07584014-6107216,NGC2516,GIRAFFE,3998,222,4.66,0.13,0.061,0.23, ,323.3,,0,0.86,,23.089,0.264,0.989,,537,Simbad,119.66724999999998,-61.12266666666666
119.672875,-60.84858333333333,540,07584149-6050549,NGC2516,GIRAFFE,3918,255,4.55,0.1,-0.056,0.19, ,92.667,,0,0.832,,22.381,0.353,0.971,,540,Simbad,119.67287499999999,-60.84858333333332
119.67845833333332,-60.65938888888889,542,07584283-6039338,NGC2516,GIRAFFE,3879,274,4.75,0.17,0.024,0.19, ,54.9,,0,0.819,,21.888,0.34,0.941,,542,Simbad,119.67845833333332,-60.659388888888884
119.68024999999999,-60.923805555555546,544,07584326-6055257,NGC2516,GIRAFFE,5099,410,4.04,0.26,-0.727,1.02, ,215.067,,0,0.989,,26.128,0.28,0.918,,544,Simbad,119.68024999999999,-60.923805555555546
119.68395833333334,-60.76038888888888,547,07584415-6045374,NGC2516,GIRAFFE,3813,203,4.72,0.12,-0.016,0.13, ,110.1,,0,0.801,,22.015,0.329,0.949,,547,Simbad,119.68395833333332,-60.76038888888888
119.68399999999997,-60.93363888888887,548,07584416-6056011,NGC2516,GIRAFFE,5198,151,4.47,0.44,-0.024,0.14, ,150.0,,0,0.985,,24.03,0.246,0.993,,548,Simbad,119.68399999999998,-60.93363888888888
119.68491666666667,-60.56655555555555,549,07584438-6033596,NGC2516,GIRAFFE,3500,39,5.11,0.24,-0.092,, ,55.3,,0,0.756,,22.16,0.556,0.967,,549,Simbad,119.68491666666665,-60.566555555555546
119.68704166666664,-61.04324999999999,550,07584489-6102357,NGC2516,GIRAFFE,3754,313,4.42,0.22,-0.036,0.15, ,83.3,,0,0.826,,24.298,0.446,0.992,,550,Simbad,119.68704166666664,-61.04324999999999
119.70016666666666,-60.90399999999999,553,07584804-6054144,NGC2516,GIRAFFE,4864,495,3.84,0.46,-0.603,0.87, ,231.25,,0,0.99,,24.524,0.251,0.99,,553,Simbad,119.70016666666665,-60.90399999999999
119.70137499999997,-61.10413888888888,554,07584833-6106149,NGC2516,GIRAFFE,6291,246,4.35,0.32,-0.078,0.16, ,88.6,,0,0.998,,23.324,0.242,0.991,,554,Simbad,119.70137499999998,-61.10413888888888
119.70275,-60.92355555555555,555,07584866-6055248,NGC2516,GIRAFFE,6462,440,4.54,0.42,-0.111,0.3, ,53.4,,0,0.997,,25.849,0.243,0.939,,555,Simbad,119.70274999999998,-60.923555555555545
119.7035833333333,-60.796277777777775,556,07584886-6047466,NGC2516,GIRAFFE,3615,230,4.6,0.16,-0.046,0.12, ,160.5,,0,0.805,,24.05,0.462,0.993,,556,Simbad,119.70358333333331,-60.79627777777777
119.70579166666666,-60.472583333333326,558,07584939-6028213,NGC2516,GIRAFFE,3918,249,4.6,0.1,0.08,0.24, ,58.0,,0,0.827,,23.375,0.288,0.992,,558,Simbad,119.70579166666666,-60.472583333333326
119.71095833333334,-61.114083333333326,559,07585063-6106507,NGC2516,GIRAFFE,5751,82,4.5,0.43,-0.182,0.15, ,136.067,,0,0.995,,25.743,0.243,0.947,,559,Simbad,119.71095833333332,-61.114083333333326
119.71208333333333,-61.19566666666666,560,07585090-6111444,NGC2516,GIRAFFE,3541,31,4.79,0.22,0.054,, ,62.7,,0,0.781,,23.266,0.843,0.99,,560,Simbad,119.71208333333331,-61.19566666666666
119.71566666666665,-61.228,562,07585176-6113408,NGC2516,GIRAFFE,4529,0,2.369,,-0.283,, ,,,0,,,20.911,4.478,0.963,,562,Simbad,119.71566666666665,-61.227999999999994
119.71970833333333,-61.03391666666666,564,07585273-6102021,NGC2516,GIRAFFE,3568,22,4.93,0.18,0.031,, ,174.4,,0,0.767,,23.887,0.455,0.993,,564,Simbad,119.71970833333332,-61.033916666666656
119.72120833333332,-60.618249999999996,566,07585309-6037057,NGC2516,GIRAFFE,3783,200,4.65,0.12,-0.006,0.13, ,94.2,,0,0.807,,23.868,0.338,0.993,,566,Simbad,119.72120833333332,-60.61824999999999
119.7233333333333,-60.90672222222222,567,07585360-6054242,NGC2516,GIRAFFE,3865,333,4.61,0.1,0.016,0.21, ,101.7,,0,0.82,,21.781,0.454,0.938,,567,Simbad,119.72333333333331,-60.906722222222214
119.72345833333331,-60.469111111111104,568,07585363-6028088,NGC2516,GIRAFFE,4650,352,4.33,0.17,-0.057,0.16, ,141.367,,0,0.965,,23.573,0.242,0.993,,568,Simbad,119.72345833333331,-60.469111111111104
119.72349999999999,-60.94236111111111,569,07585364-6056325,NGC2516,GIRAFFE,3498,24,4.35,0.16,0.101,, ,113.2,,0,0.825,,25.297,0.828,0.976,,569,Simbad,119.72349999999999,-60.942361111111104
119.729625,-61.30955555555554,570,07585511-6118344,NGC2516,GIRAFFE,4504,0,2.445,,0.38,, ,,,0,,,25.853,1.231,0.969,,570,Simbad,119.72962499999998,-61.30955555555555
119.73129166666665,-60.93319444444444,571,07585551-6055595,NGC2516,GIRAFFE,3904,290,4.43,0.17,0.045,0.25, ,63.0,,0,0.861,,24.566,0.442,0.99,,571,Simbad,119.73129166666665,-60.93319444444444
119.73404166666666,-61.38783333333333,573,07585617-6123162,NGC2516,GIRAFFE,4437,0,2.43,,-0.087,, ,,,0,,,26.076,0.97,0.959,,573,Simbad,119.73404166666666,-61.387833333333326
119.7383333333333,-60.60352777777778,576,07585720-6036127,NGC2516,GIRAFFE,4545,547,4.32,0.26,0.141,0.19, ,263.3,,0,0.965,,24.278,0.25,0.992,,576,Simbad,119.73833333333332,-60.60352777777777
119.73999999999998,-60.682944444444445,579,07585760-6040586,NGC2516,GIRAFFE,3640,209,4.66,0.12,-0.026,0.14, ,187.1,,0,0.796,,23.974,0.494,0.992,,579,Simbad,119.73999999999998,-60.68294444444444
119.74249999999999,-60.94244444444443,580,07585820-6056328,NGC2516,GIRAFFE,4105,299,4.88,0.39,0.056,0.19, ,60.7,,0,0.862,,23.624,0.28,0.993,,580,Simbad,119.74249999999998,-60.94244444444443
119.75079166666666,-60.67722222222221,582,07590019-6040380,NGC2516,GIRAFFE,4277,294,4.9,0.28,-0.039,0.13, ,36.6,,0,0.889,,24.286,0.253,0.992,,582,Simbad,119.75079166666666,-60.67722222222221
119.75516666666665,-60.748916666666666,586,07590124-6044561,NGC2516,GIRAFFE,3901,168,4.81,0.25,0.084,0.25, ,68.6,,0,0.82,,21.64,0.302,0.919,,586,Simbad,119.75516666666665,-60.74891666666666
119.76274999999998,-61.10680555555555,587,07590306-6106245,NGC2516,GIRAFFE,3753,224,4.55,0.19,-0.016,0.13, ,92.8,,0,0.814,,24.377,0.48,0.991,,587,Simbad,119.76274999999998,-61.106805555555546
119.769625,-60.61905555555555,590,07590471-6037086,NGC2516,GIRAFFE,4692,275,4.65,0.18,-0.007,0.13, ,76.4,,0,0.956,,23.23,0.243,0.991,,590,Simbad,119.76962499999999,-60.61905555555555
119.77087499999998,-60.94336111111111,591,07590501-6056361,NGC2516,GIRAFFE,7088,515,4.11,0.2,0.144,0.15, ,55.833,,0,1.0,,26.425,0.245,0.901,,591,Simbad,119.77087499999999,-60.9433611111111
119.77820833333332,-60.86480555555555,592,07590677-6051533,NGC2516,GIRAFFE,4454,308,4.68,0.17,-0.018,0.13, ,106.867,,0,0.93,,23.219,0.246,0.991,,592,Simbad,119.77820833333332,-60.86480555555555
119.778375,-61.02305555555555,594,07590681-6101230,NGC2516,GIRAFFE,3649,413,4.73,0.19,0.416,, ,118.4,,0,0.794,,22.23,0.406,0.97,,594,Simbad,119.77837499999998,-61.02305555555555
119.78570833333333,-60.549888888888894,596,07590857-6032596,NGC2516,GIRAFFE,3724,184,4.6,0.14,-0.016,0.13, ,91.3,,0,0.814,,25.574,0.326,0.955,,596,Simbad,119.78570833333332,-60.54988888888888
119.78995833333332,-60.84763888888888,597,07590959-6050515,NGC2516,GIRAFFE,3879,595,4.43,0.17,0.003,0.2, ,105.6,,0,0.852,,23.056,0.67,0.989,,597,Simbad,119.78995833333332,-60.84763888888888
119.79216666666665,-61.20916666666666,600,07591012-6112330,NGC2516,GIRAFFE,4423,393,4.92,0.31,-0.106,0.15, ,41.9,,0,0.909,,22.49,0.253,0.974,,600,Simbad,119.79216666666665,-61.20916666666666
119.79308333333331,-61.04880555555555,601,07591034-6102557,NGC2516,GIRAFFE,4074,267,4.86,0.31,0.016,0.2, ,49.1,,0,0.851,,23.603,0.287,0.993,,601,Simbad,119.79308333333331,-61.048805555555546
119.79775,-60.81822222222221,602,07591146-6049056,NGC2516,GIRAFFE,4954,192,4.38,0.44,0.075,0.13, ,108.2,,0,0.979,,24.496,0.243,0.99,,602,Simbad,119.79774999999998,-60.81822222222221
119.80316666666666,-60.437333333333335,603,07591276-6026144,NGC2516,GIRAFFE,3864,281,4.63,0.11,-0.01,0.19, ,80.0,,0,0.826,,24.034,0.285,0.993,,603,Simbad,119.80316666666666,-60.43733333333333
119.805875,-60.673305555555544,605,07591341-6040239,NGC2516,GIRAFFE,5722,165,4.48,0.34,-0.132,0.19, ,160.1,,0,0.994,,22.064,0.242,0.951,,605,Simbad,119.80587499999999,-60.67330555555555
119.81495833333331,-60.68888888888889,607,07591559-6041200,NGC2516,GIRAFFE,4061,327,4.6,0.12,0.083,0.19, ,53.967,,0,0.88,,24.022,0.269,0.993,,607,Simbad,119.81495833333332,-60.68888888888888
119.82483333333333,-60.75525,611,07591796-6045189,NGC2516,GIRAFFE,3815,331,4.74,0.15,-0.066,0.16, ,308.0,,0,0.795,,24.479,0.296,0.991,,611,Simbad,119.82483333333332,-60.75524999999999
119.8398333333333,-60.77924999999998,615,07592156-6046453,NGC2516,GIRAFFE,5175,127,4.49,0.31,-0.001,0.14, ,215.8,,0,0.98,,22.605,0.242,0.978,,615,Simbad,119.83983333333332,-60.77924999999999
119.84370833333334,-60.6201111111111,616,07592249-6037124,NGC2516,GIRAFFE,3798,313,4.77,0.21,-0.066,0.15, ,143.1,,0,0.788,,25.339,0.789,0.977,,616,Simbad,119.84370833333332,-60.6201111111111
119.85879166666666,-60.80941666666667,620,07592611-6048339,NGC2516,GIRAFFE,4961,168,4.61,0.37,0.072,0.14, ,120.8,,0,0.971,,23.148,0.243,0.99,,620,Simbad,119.85879166666665,-60.80941666666666
119.87083333333331,-60.66158333333333,624,07592900-6039417,NGC2516,GIRAFFE,3963,564,4.46,0.12,0.039,0.19, ,65.1,,0,0.848,,23.15,0.864,0.989,,624,Simbad,119.87083333333332,-60.661583333333326
119.88462499999999,-60.97944444444444,630,07593231-6058460,NGC2516,GIRAFFE,4807,374,4.02,0.23,0.16,0.21, ,215.75,,0,0.975,,23.719,0.25,0.993,,630,Simbad,119.88462499999999,-60.97944444444444
119.88483333333332,-60.750694444444434,631,07593236-6045025,NGC2516,GIRAFFE,4573,282,4.61,0.18,-0.058,0.13, ,50.2,,0,0.949,,24.361,0.246,0.992,,631,Simbad,119.88483333333332,-60.750694444444434
119.88587499999997,-61.08136111111111,632,07593261-6104529,NGC2516,GIRAFFE,3991,881,4.63,0.1,0.037,0.19, ,54.4,,0,0.842,,23.989,1.339,0.988,,632,Simbad,119.88587499999998,-61.0813611111111
119.89175,-60.755111111111106,633,07593402-6045184,NGC2516,GIRAFFE,5298,92,4.47,0.37,0.079,0.13, ,120.05,,0,0.985,,23.647,0.242,0.993,,633,Simbad,119.89174999999999,-60.755111111111106
119.93912499999999,-61.185111111111105,645,07594539-6111064,NGC2516,GIRAFFE,3593,21,4.66,0.18,-0.608,, ,135.8,,0,0.792,,22.92,0.645,0.988,,645,Simbad,119.93912499999999,-61.185111111111105
119.94408333333334,-60.855888888888884,646,07594658-6051212,NGC2516,GIRAFFE,3547,26,4.79,0.19,0.11,, ,150.5,,0,0.78,,24.077,0.467,0.992,,646,Simbad,119.94408333333332,-60.855888888888884
119.94779166666665,-60.90424999999999,649,07594747-6054153,NGC2516,GIRAFFE,5513,111,4.42,0.43,-0.128,0.13, ,149.167,,0,0.994,,24.388,0.241,0.991,,649,Simbad,119.94779166666665,-60.90424999999999
119.95099999999998,-61.08888888888889,651,07594824-6105200,NGC2516,GIRAFFE,5721,129,4.5,0.31,-0.066,0.14, ,121.3,,0,0.992,,23.85,0.242,0.993,,651,Simbad,119.95099999999998,-61.08888888888888
119.95895833333333,-60.72616666666666,652,07595015-6043342,NGC2516,GIRAFFE,4927,206,4.44,0.25,-0.039,0.13, ,129.4,,0,0.973,,23.331,0.245,0.991,,652,Simbad,119.95895833333331,-60.72616666666666
119.95962499999999,-60.737472222222216,653,07595031-6044149,NGC2516,GIRAFFE,5122,89,4.54,0.37,0.006,0.12, ,106.733,,0,0.979,,24.503,0.246,0.99,,653,Simbad,119.95962499999999,-60.737472222222216
119.9643333333333,-61.13377777777778,654,07595144-6108016,NGC2516,GIRAFFE,3655,168,4.54,0.21,-0.046,0.12, ,108.7,,0,0.814,,22.02,0.323,0.952,,654,Simbad,119.96433333333331,-61.13377777777777
119.96545833333333,-60.36930555555556,655,07595171-6022095,NGC2516,GIRAFFE,6284,271,4.37,0.23,-0.072,0.14, ,96.1,,0,1.0,,24.08,0.242,0.993,,655,Simbad,119.96545833333332,-60.36930555555555
119.968625,-61.033555555555544,658,07595247-6102008,NGC2516,GIRAFFE,3990,184,4.83,0.28,-0.022,0.21, ,32.7,,0,0.854,,24.276,0.271,0.992,,658,Simbad,119.96862499999999,-61.033555555555544
119.96925,-60.68775,659,07595262-6041159,NGC2516,GIRAFFE,6353,299,4.66,0.51,-0.067,0.36, ,114.233,,0,1.0,,23.941,0.249,0.993,,659,Simbad,119.96924999999999,-60.687749999999994
119.96999999999997,-60.54716666666667,660,07595280-6032498,NGC2516,GIRAFFE,5084,100,4.45,0.38,-0.01,0.13, ,166.2,,0,0.981,,24.107,0.244,0.993,,660,Simbad,119.96999999999998,-60.54716666666666
119.9815,-60.61069444444444,661,07595556-6036385,NGC2516,GIRAFFE,4014,349,4.72,0.14,-1.261,1.33, ,,,0,,,28.21,2.713,0.931,,661,Simbad,119.98149999999998,-60.610694444444434
119.98224999999998,-61.25822222222222,662,07595574-6115296,NGC2516,GIRAFFE,3432,131,4.59,0.16,0.004,0.11, ,245.4,,0,0.808,,23.459,2.819,0.981,,662,Simbad,119.98224999999998,-61.258222222222216
119.98262499999998,-61.04719444444444,663,07595583-6102499,NGC2516,GIRAFFE,3911,219,4.71,0.16,0.011,0.19, ,50.5,,0,0.832,,23.27,0.261,0.991,,663,Simbad,119.98262499999998,-61.047194444444436
